RSSI_Antenna_1,RSSI_Antenna_2,RSSI_Antenna_3,RSSI_Antenna_4,RSSI_Antenna_5,AssetPoint_Longitude,AssetPoint_Latitude
-64.39946556956642,-170,-83.97095541380645,-80.48374858073831,-55.75773980215159,-8.50122057,40.89717162
-64.45725891269612,-170,-83.7367260002466,-81.36253776983479,-55.93523147564268,-8.50121856,40.89716858
-64.45975320612678,-170,-83.87166014565655,-81.37470785909261,-55.69859937498074,-8.50121856,40.89716858
-64.55381390060712,-170,-81.63645268567093,-80.14276820536544,-55.97028691610558,-8.50121453,40.8971625
-64.6053800743374,-170,-81.61949520970533,-79.47013297196936,-56.17748663202228,-8.50121453,40.8971625
-64.49440453472666,-170,-81.5212143866619,-84.11184436755613,-56.47980297896018,-8.50121118,40.89716174
-62.310417929777394,-170,-83.44885440045856,-79.03982324117082,-56.68530652754092,-8.5012085,40.89716301
-62.31243096773713,-170,-83.45336689206545,-78.58872845492314,-56.67863429366148,-8.5012085,40.89716301
-62.099753668736085,-170,-83.43319283924139,-79.16085363127807,-56.84080600253087,-8.50120649,40.89716428
-62.143468438597225,-170,-83.43672699818568,-79.01385064897369,-56.79824276417947,-8.50120649,40.89716428
-61.9893443410208,-170,-83.18459476842277,-78.18546509586884,-56.8656362015353,-8.50120548,40.89716554
-61.82082034518901,-170,-83.47254905054066,-78.22291029906131,-56.92001595024473,-8.50120548,40.89716554
-63.99559995915945,-170,-84.50685196489286,-79.30929413111664,-56.697618870084696,-8.50120883,40.89716808
-63.04092089035014,-170,-85.72824581221525,-81.35526595066675,-56.3289292923284,-8.50121152,40.8971701
-63.04202534877036,-170,-85.64018008648549,-81.38543198920208,-56.50731486942841,-8.50121152,40.8971701
-61.958915257740706,-170,-85.8158162829607,-83.4920877715257,-56.3986299324774,-8.50121353,40.89717264
-61.95965992906089,-170,-85.85488824224316,-83.19947707894653,-56.37375035660911,-8.50121353,40.89717264
-64.01031002326627,-170,-83.94443524763821,-81.55335095077874,-56.23431047804431,-8.50121588,40.89717441
-63.8923173711475,-170,-83.85022615300566,-81.5420285908522,-56.2382200796409,-8.50121588,40.89717441
-63.938293308629895,-170,-84.07879342473463,-81.62246308113852,-56.1270494835127,-8.50121789,40.89717771
-63.82902544025539,-170,-88.20268875547913,-81.58064026977907,-56.07444926833693,-8.50121923,40.89718126
-63.828821115823885,-170,-88.20851249934194,-81.71492225810225,-55.8006940637678,-8.50121923,40.89718126
-63.58890263174496,-170,-85.28970737428973,-81.92832648521866,-56.12279042538497,-8.50122023,40.89718455
-63.69288176651615,-170,-84.92162364650864,-81.8750412618302,-56.083785825838305,-8.50122023,40.89718455
-63.601418546494024,-170,-83.47950215764905,-82.06639068216921,-57.97166627206012,-8.50122392,40.89718835
-63.711192989942276,-170,-80.53149297082447,-82.12694995239708,-57.92458129645675,-8.50122493,40.89719013
-63.707032221909344,-170,-80.54962373438883,-82.11811434509826,-57.91509480260899,-8.50122493,40.89719013
-63.4504291434863,-170,-78.31974939566338,-82.04630162595234,-62.908448778202434,-8.5012266,40.89719241
-63.63021020999951,-170,-78.60149426143892,-82.20690399937837,-62.90861661619985,-8.5012266,40.89719241
-63.863199391294366,-170,-78.74021796448658,-86.16036869640642,-60.411912251025356,-8.50122996,40.89719342
-64.01187617464493,-170,-84.8199966358601,-86.2790122131697,-61.395396717937,-8.50123331,40.89719393
-63.9457350891878,-170,-84.7583153277259,-86.11233886552223,-61.37557674170492,-8.50123331,40.89719393
-64.18029684499018,-170,-86.73471694295874,-86.27587989375512,-62.98067631472239,-8.50123566,40.89719367
-64.15140546290937,-170,-86.87295467527298,-86.27579988182225,-63.24207198548166,-8.50123566,40.89719367
-64.28659196451167,-170,-84.88623450353072,-86.10370804586508,-61.577571746181015,-8.50123934,40.89719139
-64.47756453714668,-170,-84.88465284782846,-86.17938820973417,-61.816625017429175,-8.50123934,40.89719139
-64.21861093121227,-170,-85.83261124714384,-85.04729776371552,-61.78466719843522,-8.50123901,40.89718886
-64.81576795293893,-170,-86.89746838158112,-86.11713569802795,-61.375885798026786,-8.50124337,40.8971881
-64.82128582702855,-170,-86.90949924847968,-85.54238488801354,-61.37388833179072,-8.50124337,40.8971881
-64.49435337351844,-170,-84.98618983247499,-86.10346877408719,-60.182782836343044,-8.50124605,40.89718886
-64.90803866493997,-170,-84.93110395606425,-86.15703319674196,-60.17979431852925,-8.50124605,40.89718886
-64.87401879501083,-170,-84.96987130645186,-86.06593050223596,-59.84883103561799,-8.50124806,40.89718582
-65.1513748478913,-170,-84.97329987373747,-85.94771394094067,-59.79473705949226,-8.50124806,40.89718582
-65.38068220993725,-170,-80.9820618073489,-88.03063575145116,-59.454757222177406,-8.50125141,40.8971843
-65.45841327551435,-170,-83.09653533417288,-85.92217229365636,-60.1891042342076,-8.50125443,40.8971848
-65.39474534881055,-170,-83.08563372160876,-86.06250775661591,-60.18579592003009,-8.50125443,40.8971848
-65.76008812347891,-170,-83.10130102174548,-88.91483492386396,-59.73897470604314,-8.50125846,40.89718328
-65.6915595821479,-170,-81.51511975610748,-89.01627483730499,-59.494488362472985,-8.50125846,40.89718328
-65.86272767680526,-170,-81.07540483877588,-89.85283510265633,-54.261216655798094,-8.50125846,40.8971805
-65.73919335329055,-170,-80.94310644560765,-89.88301546322688,-54.59652644275211,-8.50125846,40.8971805
-65.43021484036792,-170,-79.16464270556403,-88.97187896354457,-55.256968699922055,-8.50126181,40.89718075
-65.91899129411392,-170,-81.29119366506453,-89.05032400361432,-57.78314145300803,-8.50126583,40.89718202
-66.1682966042373,-170,-81.20984605281365,-88.4747694213126,-57.874600245831715,-8.50126583,40.89718202
-66.3675508148485,-170,-83.31953743220639,-88.00264451250833,-57.41041724331054,-8.50126885,40.89717999
-66.22962297009161,-170,-83.25722469630934,-87.97081010140106,-57.42633603903567,-8.50126885,40.89717999
-66.5098963324012,-170,-85.21437058978988,-86.93392252017873,-53.099044304593065,-8.50127019,40.89717771
-66.71134722298875,-170,-86.36580525132881,-87.95486915308314,-54.5651548794937,-8.50127455,40.89717745
-66.54210089825972,-170,-86.39568641811348,-87.92041218310301,-54.596798629822054,-8.50127455,40.89717745
-66.82122909178982,-170,-86.35516032901407,-87.90849635350038,-52.13683202471501,-8.50127723,40.89717568
-66.87057007853527,-170,-86.1150922236812,-87.91235752122323,-50.677053922735894,-8.50127723,40.89717568
-67.11095040239975,-170,-83.50565645326051,-83.91221590362474,-51.421637923229746,-8.50128159,40.89717467
-67.22944366141503,-170,-83.58326985064934,-82.89815445507178,-55.03934976993908,-8.50128494,40.89717517
-67.22676315458557,-170,-83.56955088334682,-82.94588280461959,-55.0445266112304,-8.50128494,40.89717517
-67.4456971287477,-170,-79.48424272334765,-80.84782388105769,-48.30482556328581,-8.50128762,40.89717137
-67.44629617171708,-170,-79.23579727085473,-80.84750698953296,-48.222825619731104,-8.50128762,40.89717137
-66.89017604635788,-170,-81.6186976495428,-79.70444786975037,-48.93482201219168,-8.50128997,40.89717112
-67.06659263816856,-170,-81.44822517396679,-79.80013336190957,-48.9865950132338,-8.50128997,40.89717112
-67.73776331309948,-170,-83.70051910579065,-83.42782815972988,-48.925723189353526,-8.50129366,40.89717036
-67.8033136626016,-170,-83.65025756289424,-83.61268613194675,-47.115182760234916,-8.50129433,40.89716909
-67.68641393328818,-170,-83.69246652310781,-83.82127116341195,-47.09895358878412,-8.50129433,40.89716909
-67.93886705029803,-170,-83.79423270205734,-84.85697448175054,-48.42581697451821,-8.50129835,40.89716985
-66.98677390737524,-170,-83.79692410581188,-84.86714765536965,-48.405125348284514,-8.50129835,40.89716985
-67.9514712247699,-170,-80.70006122418565,-87.51536042049125,-45.76664431564335,-8.50129768,40.8971658
-68.03059097983974,-170,-80.67955995124001,-87.71141434085636,-45.825367195366795,-8.50129768,40.8971658
-68.25829059240931,-170,-82.13222233188947,-80.78426353429262,-45.07579698434833,-8.50130338,40.89716554
