AP1_280_Antenna1,AP1_290_Antenna1,AP1_300_Antenna1,AP1_280_Antenna2,AP1_290_Antenna2,AP1_300_Antenna2,AP1_280_Antenna3,AP1_290_Antenna3,AP1_300_Antenna3,AP1_280_Antenna4,AP1_290_Antenna4,AP1_300_Antenna4,AP1_280_Antenna5,AP1_290_Antenna5,AP1_300_Antenna5,Anchor1_280_Antenna1,Anchor1_290_Antenna1,Anchor1_300_Antenna1,Anchor1_280_Antenna2,Anchor1_290_Antenna2,Anchor1_300_Antenna2,Anchor1_280_Antenna3,Anchor1_290_Antenna3,Anchor1_300_Antenna3,Anchor1_280_Antenna4,Anchor1_290_Antenna4,Anchor1_300_Antenna4,Anchor1_280_Antenna5,Anchor1_290_Antenna5,Anchor1_300_Antenna5,Anchor2_280_Antenna1,Anchor2_290_Antenna1,Anchor2_300_Antenna1,Anchor2_280_Antenna2,Anchor2_290_Antenna2,Anchor2_300_Antenna2,Anchor2_280_Antenna3,Anchor2_290_Antenna3,Anchor2_300_Antenna3,Anchor2_280_Antenna4,Anchor2_290_Antenna4,Anchor2_300_Antenna4,Anchor2_280_Antenna5,Anchor2_290_Antenna5,Anchor2_300_Antenna5,Anchor3_280_Antenna1,Anchor3_290_Antenna1,Anchor3_300_Antenna1,Anchor3_280_Antenna2,Anchor3_290_Antenna2,Anchor3_300_Antenna2,Anchor3_280_Antenna3,Anchor3_290_Antenna3,Anchor3_300_Antenna3,Anchor3_280_Antenna4,Anchor3_290_Antenna4,Anchor3_300_Antenna4,Anchor3_280_Antenna5,Anchor3_290_Antenna5,Anchor3_300_Antenna5,Anchor4_280_Antenna1,Anchor4_290_Antenna1,Anchor4_300_Antenna1,Anchor4_280_Antenna2,Anchor4_290_Antenna2,Anchor4_300_Antenna2,Anchor4_280_Antenna3,Anchor4_290_Antenna3,Anchor4_300_Antenna3,Anchor4_280_Antenna4,Anchor4_290_Antenna4,Anchor4_300_Antenna4,Anchor4_280_Antenna5,Anchor4_290_Antenna5,Anchor4_300_Antenna5,AP1_distance_Antenna1,AP1_distance_Antenna2,AP1_distance_Antenna3,AP1_distance_Antenna4,AP1_distance_Antenna5,AP1_Longitude,AP1_Latitude
0,0,0,0,0,0,0,0,0,119.1829,155.1635,108.3775,0.0768,1.6626,1.3213,0,0,0,0,0,0,0,0,0,4.0806,41.9123,50.0757,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.5252,7.2324,14.0728,1.6648,17.2013,28.4535,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.994,12.8231,52.4879,54.9164,0,0,0,0,0,0,0,0,0,1.9119,0,0.8445,135.4601,113.4413,93.9839,31.02,21.76,20.73,1.38,9.16,-8.50097548,40.89703325
0,0,0,0,0,0,0,0,0,131.5277,131.7751,113.0799,2.132,2.1144,2.5273,0,0,0,0,0,0,0,0,0,2.0238,41.9408,55.4638,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,0,3.314,1.3551,15.1974,35.1618,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6579,17.1808,50.9454,50.3155,0,0,0,0,0,0,0,0,0,1.6859,1.826,2.8904,129.1983,118.0576,118.2418,30.86,21.73,20.68,1.59,8.95,-8.50097783,40.89703249
0,0,0,0,0,0,0,0,0,139.4668,124.9578,72.7481,0,0,1.465,0,0,0,0,0,0,0,0,0,2.1862,40.6658,57.3425,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.9755,6.7981,20.3031,0.0932,16.9133,31.0063,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.1462,11.3221,47.9029,46.0772,0,0,0,0,0,0,0,0,0,0,0.2646,0.8864,144.3964,122.8544,107.2472,30.73,21.72,20.65,1.78,8.76,-8.50097984,40.89703173
0,0,0,0,0,0,0,0,0,144.7171,114.7208,101.5572,1.2376,0.6574,0.4072,0,0,0,0,0,0,0,0,0,1.7221,43.3507,58.0685,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.5512,0.9808,9.2167,3.2426,15.8806,30.6733,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8932,0,49.3376,46.623,0,0,0,0,0,0,0,0,0,0.1977,3.2701,2.4409,136.6287,120.0696,109.3414,30.57,21.73,20.64,2.05,8.49,-8.50098252,40.89703046
0,0,0,0,0,0,0,0,0,124.1486,117.5744,87.3573,1.2376,0.6837,3.0753,0,0,0,0,0,0,0,0,0,1.3344,43.762,55.652,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,2.2237,4.855,3.4393,16.6805,33.2279,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8359,0.3936,36.3564,66.7784,0,0,0,0,0,0,0,0,0,1.6988,1.1908,0,138.7002,126.1872,79.8259,30.39,21.65,20.55,2.24,8.3,-8.50098487,40.89703021
0,0,0,0,0,0,0,0,0,125.8887,111.3908,87.6565,1.2376,0.7165,1.64,0,0,0,0,0,0,0,0,0,1.5065,40.3004,52.8336,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,5.4165,8.4366,12.5299,2.2315,18.7478,36.5016,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5298,4.0785,55.7705,46.4407,0,0,0,0,0,0,0,0,0,0.8975,0.7602,2.6083,133.0323,133.0971,108.751,30.26,21.64,20.52,2.43,8.12,-8.50098688,40.89702945
0,0,0,0,0,0,0,0,0,113.2597,105.366,97.0668,1.179,0.6713,0.9868,0,0,0,0,0,0,0,0,0,3.9665,41.2704,55.3312,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,2.8954,7.2729,0.9433,16.7663,33.0789,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0312,7.5762,61.4893,81.822,0,0,0,0,0,0,0,0,0,0.8707,0.1253,1.499,131.6465,129.1542,97.1599,30.16,21.65,20.52,2.59,7.95,-8.50098856,40.89702869
0,0,0,0,0,0,0,0,0,103.9689,95.7514,79.9745,0.8872,0.8668,2.2421,0,0,0,0,0,0,0,0,0,3.9191,42.0194,55.8259,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,6.132,12.2988,2.6399,18.2271,36.7342,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4547,8.3375,50.3351,42.2395,0,0,0,0,0,0,0,0,0,1.4821,0,0,136.0921,110.9484,93.6773,29.98,21.64,20.49,2.84,7.7,-8.50099124,40.89702768
0,0,0,0,0,0,0,0,0,68.2363,86.3407,72.8553,1.7504,0.8668,1.7179,0,0,0,0,0,0,0,0,0,1.5135,40.8059,52.0249,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,9.4069,2.49,7.6802,0,16.9955,27.6708,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7949,0,45.0817,59.8148,0,0,0,0,0,0,0,0,0,1.4807,0.3494,1.0689,134.8428,129.7646,101.5294,29.84,21.59,20.42,3.01,7.54,-8.50099325,40.89702742
0,0,0,0,0,0,0,0,0,31.8996,81.4611,76.4804,1.2376,0.9986,2.4403,0,0,0,0,0,0,0,0,0,1.4382,41.5979,50.7364,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.4932,2.3692,7.1169,3.1623,18.7362,36.5066,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9829,8.4954,66.508,40.1514,0,0,0,0,0,0,0,0,0,0.9195,0.621,0.106,142.5022,116.6935,117.8025,29.78,21.66,20.48,3.17,7.37,-8.50099459,40.89702616
0,0,0,0,0,0,0,0,0,26.0609,72.1692,73.3134,1.2376,1.118,3.1613,0,0,0,0,0,0,0,0,0,2.5062,43.5162,52.3823,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,0,10.4562,0,16.0881,33.9069,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7222,7.2201,44.3174,77.2368,0,0,0,0,0,0,0,0,0,1.6351,3.4722,1.9707,131.5832,116.5933,85.0879,29.64,21.64,20.44,3.35,7.2,-8.5009966,40.89702565
0,0,0,0,0,0,0,0,0,4.1713,81.3849,73.8979,1.2376,1.3127,3.7594,0,0,0,0,0,0,0,0,0,4.7222,42.4016,53.8211,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.8201,1.7495,4.0973,5.2797,17.0589,31.3901,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0459,2.307,48.7504,57.3721,0,0,0,0,0,0,0,0,0,1.4548,0.3433,0,141.7377,104.0336,101.0237,29.53,21.66,20.45,3.55,6.99,-8.50099862,40.89702464
0,0,0,0,0,0,0,0,0,4.5481,51.7192,79.4997,1.2376,1.5622,4.4979,0,0,0,0,0,0,0,0,0,2.9539,41.1718,52.5014,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,1.3685,12.9598,0,16.7709,32.3493,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7394,0,51.5015,76.3679,0,0,0,0,0,0,0,0,0,0.517,1.8633,2.3877,137.726,104.5239,99.3673,29.41,21.69,20.46,3.75,6.79,-8.50100063,40.89702362
0,0,0,0,0,0,0,0,0,1.8094,55.6902,56.5327,1.2376,1.8391,5.2699,0,0,0,0,0,0,0,0,0,3.0624,42.0894,53.5343,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,5.6247,2.9142,4.5073,18.1551,23.3623,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8922,0,41.8317,83.1789,0,0,0,0,0,0,0,0,0,0.2726,1.2437,0.9339,129.1299,115.6784,89.2488,29.32,21.73,20.49,3.92,6.62,-8.5010023,40.89702261
0,0,0,0,0,0,0,0,0,2.317,33.8648,49.5194,0,1.1243,2.1948,0,0,0,0,0,0,0,0,0,2.6375,40.5308,57.5214,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.051,7.5519,5.1012,1.5258,15.7819,26.5895,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8122,16.9632,40.4102,80.3472,0,0,0,0,0,0,0,0,0,0.8015,0.5918,0.8971,141.6646,113.3733,123.1209,29.22,21.79,20.53,4.14,6.4,-8.50100432,40.89702134
0,0,0,0,0,0,0,0,0,0.8753,28.7189,43.7407,4.6593,0.4597,7.5562,0,0,0,0,0,0,0,0,0,3.5412,42.1112,52.3473,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.1761,2.1859,13.0177,1.328,17.8387,34.9613,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.1667,5.9421,37.3585,80.3671,0,0,0,0,0,0,0,0,0,0.5692,0.3656,1.7171,140.0097,126.9833,89.21,29.06,21.76,20.48,4.34,6.2,-8.50100666,40.89702083
0,0,0,0,0,0,0,0,0,2.9337,22.9454,34.9987,2.2796,0,4.7453,0,0,0,0,0,0,0,0,0,1.8996,42.9371,55.2418,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.3299,2.6849,16.5312,0,17.5822,34.3483,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6641,0,70.1341,57.686,0,0,0,0,0,0,0,0,0,0,0.5437,2.1185,122.6164,134.0391,106.9636,28.97,21.81,20.51,4.52,6.03,-8.50100834,40.89701982
0,0,0,0,0,0,0,0,0,0,16.6474,33.9312,0.197,4.442,11.0079,0,0,0,0,0,0,0,0,0,0.8182,39.1966,48.7911,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.0339,2.846,17.5309,3.6843,16.4561,31.682,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.047,0,49.5677,35.4388,0,0,0,0,0,0,0,0,0,0,0,0.9541,143.2184,144.4223,111.5014,28.88,21.87,20.56,4.73,5.82,-8.50101035,40.89701855
0,0,0,0,0,0,0,0,0,1.1132,14.1586,27.0892,0.9084,5.6049,13.0533,0,0,0,0,0,0,0,0,0,2.0484,41.1767,52.1921,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,6.1477,0,6.8393,0.5819,18.7303,28.1538,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4539,8.6435,43.6091,56.2402,0,0,0,0,0,0,0,0,0,2.5836,0.5121,2.4522,132.6441,124.3419,100.1903,28.78,21.89,20.57,4.9,5.65,-8.50101203,40.89701779
0,0,0,0,0,0,0,0,0,3.4884,14.1671,9.1594,1.7534,19.5289,25.2261,0,0,0,0,0,0,0,0,0,2.0143,42.1125,53.9263,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.4356,3.1772,12.6039,0,15.8684,29.4521,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5193,0,64.8314,58.4347,0,0,0,0,0,0,0,0,0,1.3426,0,0.4988,139.8462,104.909,86.9413,28.65,21.92,20.58,5.12,5.43,-8.50101437,40.89701678
0,0,0,0,0,0,0,0,0,0.8343,8.1544,0,0.871,9.716,28.7402,0,0,0,0,0,0,0,0,0,1.5141,39.5828,56.88,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,6.4501,5.221,7.6858,0.9421,17.5882,30.0647,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8084,13.4365,51.5214,55.3575,0,0,0,0,0,0,0,0,0,0.8177,1.4017,0.4955,140.096,125.9019,105.3969,28.49,21.9,20.55,5.33,5.22,-8.50101672,40.89701627
0,0,0,0,0,0,0,0,0,2.0715,6.1011,17.499,0.9334,18.1746,20.4874,0,0,0,0,0,0,0,0,0,2.5122,41.5114,50.6251,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.681,1.4378,11.5994,0.1088,17.335,26.8462,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4234,0,28.0295,75.5637,0,0,0,0,0,0,0,0,0,1.0045,0.6659,2.2759,129.2443,113.6995,85.2901,28.37,21.92,20.55,5.51,5.03,-8.50101873,40.89701551
0,0,0,0,0,0,0,0,0,2.4977,5.119,11.6651,1.2773,16.7314,32.0076,0,0,0,0,0,0,0,0,0,1.4988,43.5549,57.5205,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.671,3.8625,20.2996,3.8366,17.8988,30.7711,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4361,1.7974,65.2817,74.1809,0,0,0,0,0,0,0,0,0,0.9233,0.978,1.1705,135.7058,106.8352,94.3247,28.26,22.01,20.62,5.77,4.79,-8.50102108,40.89701399
0,0,0,0,0,0,0,0,0,2.8379,4.1134,9.4681,2.4468,22.7116,39.9016,0,0,0,0,0,0,0,0,0,1.3521,41.5931,54.9549,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.1883,8.0479,13.683,0,17.6098,23.9482,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7262,0,51.0199,73.9233,0,0,0,0,0,0,0,0,0,1.1114,0,0.7993,128.2719,103.1047,101.3234,28.11,21.95,20.55,5.92,4.63,-8.50102309,40.89701399
0,0,0,0,0,0,0,0,0,8.5507,5.5848,12.6325,1.9334,26.1652,42.6319,0,0,0,0,0,0,0,0,0,2.101,40.8211,49.8132,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,11.1701,12.3514,1.9089,19.3918,36.6953,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6421,2.9057,62.0177,66.6393,0,0,0,0,0,0,0,0,0,0.8903,0,0.9497,126.0768,131.6708,89.7372,28.01,22.0,20.59,6.12,4.43,-8.5010251,40.89701298
0,0,0,0,0,0,0,0,0,0,0,5.9435,0.6481,32.5185,48.2564,0,0,0,0,0,0,0,0,0,3.4147,42.0115,52.9792,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,6.0107,2.5733,13.2969,0,17.6216,33.0766,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.748,1.2953,40.099,43.6258,0,0,0,0,0,0,0,0,0,1.3883,1.4056,0.2217,134.2608,122.153,93.4461,27.87,22.01,20.59,6.33,4.22,-8.50102745,40.89701222
0,0,0,0,0,0,0,0,0,1.2376,1.8954,5.4219,0,38.2699,43.5652,0,0,0,0,0,0,0,0,0,2.1873,40.3221,54.5697,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.0503,5.3844,8.5016,0,18.8682,28.5102,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8891,18.6211,65.3438,58.7626,0,0,0,0,0,0,0,0,0,2.4368,1.4065,1.7533,137.3886,103.1092,107.9825,27.71,22.05,20.6,6.59,3.97,-8.50103013,40.8970112
0,0,0,0,0,0,0,0,0,1.2376,1.6063,4.6237,9.3459,44.1306,71.0594,0,0,0,0,0,0,0,0,0,1.2846,41.8203,51.0856,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,4.7692,13.0732,0,19.4533,32.8369,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.2786,0,46.748,62.6216,0,0,0,0,0,0,0,0,0,2.5602,1.1879,1.1668,132.3457,128.9613,108.7686,27.64,22.11,20.65,6.76,3.79,-8.50103181,40.89701019
0,0,0,0,0,0,0,0,0,1.2376,1.302,3.444,1.8024,57.6908,67.609,0,0,0,0,0,0,0,0,0,2.5131,41.5317,56.3775,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.1669,4.9629,11.652,0.8656,15.9486,32.2985,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5838,17.8063,48.0908,61.1257,0,0,0,0,0,0,0,0,0,1.194,1.6054,1.81,148.5869,113.5036,100.5991,27.53,22.19,20.71,7.0,3.56,-8.50103416,40.89700892
0,0,0,0,0,0,0,0,0,1.2376,1.1023,3.1636,21.6563,68.0959,69.2292,0,0,0,0,0,0,0,0,0,2.9148,41.275,49.6902,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,5.7651,8.5873,8.0507,0,16.143,33.4257,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7014,8.4902,51.39,34.3273,0,0,0,0,0,0,0,0,0,2.157,2.4123,0.7751,136.0777,125.3535,112.3867,27.39,22.21,20.72,7.22,3.34,-8.5010365,40.89700816
0,0,0,0,0,0,0,0,0,1.2376,0.9864,2.7871,39.8653,69.4418,77.5311,0,0,0,0,0,0,0,0,0,0.8683,41.2557,50.1011,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,7.7079,3.2085,5.7225,0.7097,16.2744,33.0461,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.572,0,63.3469,49.7168,0,0,0,0,0,0,0,0,0,0.9216,0.2274,2.2065,133.4382,117.3755,100.0028,27.27,22.22,20.72,7.39,3.16,-8.50103851,40.89700766
0,0,0,0,0,0,0,0,0,1.45,1.5765,4.6907,57.5323,88.4459,80.8479,0,0,0,0,0,0,0,0,0,1.9986,39.7463,54.8716,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.2248,0,14.4271,3.6743,16.6892,27.4258,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5916,0.1603,54.9383,60.116,0,0,0,0,0,0,0,0,0,0.6806,0.272,0.2177,128.2644,100.7099,117.798,27.17,22.23,20.72,7.54,3.01,-8.50104019,40.89700715
0,0,0,0,0,0,0,0,0,0.9764,0.647,2.5751,102.6662,101.6604,91.3015,0,0,0,0,0,0,0,0,0,1.5431,41.5504,54.1654,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,5.9509,9.9395,2.9767,16.5211,28.0763,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4119,0,43.1811,56.133,0,0,0,0,0,0,0,0,0,2.2652,1.0873,1.9939,135.5145,109.475,78.1497,27.06,22.27,20.75,7.73,2.82,-8.5010422,40.89700639
0,0,0,0,0,0,0,0,0,1.4022,0.3146,2.4249,126.244,92.0481,96.7865,0,0,0,0,0,0,0,0,0,2.1699,41.7965,55.7441,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,7.6996,4.842,9.6064,0,18.355,32.3107,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0258,0.4677,42.2818,65.5869,0,0,0,0,0,0,0,0,0,0.0183,1.3854,1.2831,140.9566,109.1807,98.7363,26.98,22.31,20.78,7.9,2.66,-8.50104388,40.89700563
0,0,0,0,0,0,0,0,0,1.2376,0.725,2.349,126.8841,105.7181,87.4047,0,0,0,0,0,0,0,0,0,0.9464,39.6446,52.0925,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.1553,10.1018,8.4243,2.0887,19.1843,30.0721,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0842,0,36.7562,78.7234,0,0,0,0,0,0,0,0,0,2.0971,0.8402,1.2871,112.9559,101.4899,101.5778,26.82,22.29,20.74,8.08,2.47,-8.50104623,40.89700537
0,0,0,0,0,0,0,0,0,1.2376,0.6903,1.4152,119.1252,115.3158,88.0548,0,0,0,0,0,0,0,0,0,3.0931,40.1361,56.04,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.0195,7.121,6.0286,2.1956,17.1636,40.2551,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5691,1.8798,58.5124,50.9794,0,0,0,0,0,0,0,0,0,1.1278,1.0771,1.1319,145.5796,117.1518,105.5869,26.75,22.37,20.81,8.26,2.3,-8.5010479,40.89700436
0,0,0,0,0,0,0,0,0,1.2376,0.6611,1.1756,132.3274,110.4221,92.9499,0,0,0,0,0,0,0,0,0,2.3144,40.8313,55.1576,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.3313,4.8355,2.4058,0,19.1227,31.2704,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.1202,3.7014,56.6405,63.7155,0,0,0,0,0,0,0,0,0,1.011,1.7061,1.5736,130.7207,110.1254,96.3771,26.66,22.44,20.87,8.46,2.1,-8.50104991,40.89700335
0,0,0,0,0,0,0,0,0,0.2061,0.9938,3.4477,142.8342,135.1002,112.6387,0,0,0,0,0,0,0,0,0,3.9334,41.3204,54.9085,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.5437,0.7338,0.8846,3.2231,19.4643,33.2067,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6968,3.1167,53.7501,74.4015,0,0,0,0,0,0,0,0,0,2.2575,1.1114,1.4379,139.7839,108.2499,106.904,26.57,22.51,20.92,8.67,1.9,-8.50105193,40.89700233
0,0,0,0,0,0,0,0,0,1.4436,0.0555,4.235,127.6928,124.4079,97.7702,0,0,0,0,0,0,0,0,0,0.1009,40.3352,49.9552,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.4078,4.9508,8.0929,2.5944,16.9772,36.4085,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7223,0.2039,47.7095,60.2175,0,0,0,0,0,0,0,0,0,0.4445,0,2.519,136.3266,108.5429,102.4545,26.45,22.53,20.93,8.84,1.73,-8.50105394,40.89700183
0,0,0,0,0,0,0,0,0,0,0.6042,0,142.5585,120.3415,100.54,0,0,0,0,0,0,0,0,0,3.1068,40.7268,53.3609,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.1728,4.662,9.9287,0,16.6447,30.9177,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6449,0,54.2427,57.4763,0,0,0,0,0,0,0,0,0,0.6417,2.9269,0.5763,148.2995,111.2114,94.2748,26.36,22.55,20.95,8.99,1.58,-8.50105561,40.89700132
0,0,0,0,0,0,0,0,0,1.0424,1.6802,0,139.7953,133.215,117.1449,0,0,0,0,0,0,0,0,0,2.9412,40.1635,55.798,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.5567,2.4775,5.2687,2.4917,16.1538,27.3469,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6224,1.4533,40.4933,53.911,0,0,0,0,0,0,0,0,0,1.4719,0,0,138.1021,116.8152,98.3094,26.26,22.6,20.98,9.18,1.39,-8.50105762,40.89700056
0,0,0,0,0,0,0,0,0,0.7447,1.0742,2.0353,138.9653,123.5115,103.5834,0,0,0,0,0,0,0,0,0,1.2419,41.4502,53.4862,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,1.0798,13.9689,2.4883,17.5248,37.5288,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.3098,3.6835,52.7214,71.2089,0,0,0,0,0,0,0,0,0,1.7957,0,2.4282,140.7427,114.183,88.8117,26.13,22.59,20.97,9.34,1.22,-8.50105964,40.89700031
0,0,0,0,0,0,0,0,0,1.4861,0.0476,0.4363,139.5191,131.3423,95.9095,0,0,0,0,0,0,0,0,0,2.3675,42.1074,56.1819,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,5.6886,0.2847,12.1461,0,19.0231,26.8282,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7359,8.1981,47.2616,46.1222,0,0,0,0,0,0,0,0,0,0,1.1426,0.2105,142.1074,118.4712,91.1848,26.09,22.68,21.05,9.5,1.08,-8.50106098,40.89699929
0,0,0,0,0,0,0,0,0,1.6355,2.0414,0.3041,156.6504,138.7241,111.13,0,0,0,0,0,0,0,0,0,0,41.7268,53.6799,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.1926,0,22.5938,1.1527,17.337,25.8234,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.338,7.5083,47.67,50.4809,0,0,0,0,0,0,0,0,0,0.8975,0,0.1551,139.9858,102.8006,110.0277,25.97,22.71,21.06,9.67,0.91,-8.50106299,40.89699879
0,0,0,0,0,0,0,0,0,1.1171,1.5123,2.3673,134.1199,127.8813,121.7408,0,0,0,0,0,0,0,0,0,1.1692,39.8248,57.7156,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,2.5665,11.3203,1.7208,17.1546,32.506,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.307,0.7221,47.614,51.0734,0,0,0,0,0,0,0,0,0,1.7599,1.2494,1.6716,138.6834,104.8151,111.5064,25.88,22.81,21.15,9.91,0.7,-8.50106534,40.89699752
0,0,0,0,0,0,0,0,0,0,0,0,154.8387,138.615,113.9806,0,0,0,0,0,0,0,0,0,4.4845,41.3576,53.9932,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.2774,8.4525,9.9934,0,18.0931,25.5083,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.3394,0,43.0397,55.825,0,0,0,0,0,0,0,0,0,1.0453,0,0.2101,140.8505,121.7001,115.6256,25.79,22.84,21.17,10.06,0.56,-8.50106701,40.89699701
0,0,0,0,0,0,0,0,0,0,0,0,152.6909,110.3055,110.7686,0,0,0,0,0,0,0,0,0,3.2036,38.3474,53.0929,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.8244,8.6534,12.9726,1.3137,18.8277,25.7568,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.953,0,57.8556,43.3174,0,0,0,0,0,0,0,0,0,1.0559,1.9158,1.9493,136.4561,106.7986,91.744,25.66,22.87,21.19,10.26,0.37,-8.50106936,40.8969965
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6953,41.1056,57.4778,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,0.5189,18.7999,0.4442,16.7462,23.1161,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5978,7.4945,56.7535,58.062,0,0,0,0,0,0,0,0,0,1.3216,2.3753,1.294,130.6542,120.9753,97.7819,25.57,22.9,21.21,10.42,0.27,-8.50107104,40.896996
