RSSI_Antenna_1,RSSI_Antenna_2,RSSI_Antenna_3,RSSI_Antenna_4,AssetPoint_Longitude,AssetPoint_Latitude
-67.74,-67.25,-53.02,-58.86,-8.65983608,40.63409909
-67.88,-67.37,-54.83,-58.83,-8.65983096,40.63409687
-67.92,-67.23,-52.6,-59.1,-8.65982835,40.63410147
-68.12,-67.24,-52.14,-57.31,-8.65981973,40.634103
-68.18,-67.41,-54.2,-59.1,-8.65981864,40.63409838
-67.99,-67.46,-54.68,-58.8,-8.65982686,40.634095
-66.11,-67.67,-54.69,-58.56,-8.65982387,40.6340893
-67.99,-67.82,-55.14,-58.14,-8.65983025,40.63408347
-67.89,-69.96,-55.57,-57.71,-8.65983664,40.63407764
-67.86,-69.1,-55.81,-57.4,-8.65983927,40.6340731
-66.99,-71.22,-54.73,-56.3,-8.65983513,40.63406993
-69.12,-69.21,-54.43,-56.52,-8.65982898,40.63407163
-69.3,-69.01,-53.73,-57.18,-8.65981875,40.63408009
-69.5,-69.0,-53.22,-57.49,-8.65980938,40.63408242
-68.7,-69.03,-52.75,-55.75,-8.6598006,40.63408389
-69.7,-69.25,-53.14,-55.32,-8.65980288,40.63407614
-69.79,-67.13,-52.68,-55.7,-8.65979719,40.63408139
-69.79,-69.43,-53.24,-55.11,-8.65980062,40.63407073
-69.44,-69.27,-53.83,-55.86,-8.65981545,40.63407254
