AP1_280_Antenna1,AP1_290_Antenna1,AP1_300_Antenna1,Anchor1_280_Antenna1,Anchor1_290_Antenna1,Anchor1_300_Antenna1,Anchor2_280_Antenna1,Anchor2_290_Antenna1,Anchor2_300_Antenna1,Anchor3_280_Antenna1,Anchor3_290_Antenna1,Anchor3_300_Antenna1,Anchor4_280_Antenna1,Anchor4_290_Antenna1,Anchor4_300_Antenna1,AP1_280_Antenna2,AP1_290_Antenna2,AP1_300_Antenna2,Anchor1_280_Antenna2,Anchor1_290_Antenna2,Anchor1_300_Antenna2,Anchor2_280_Antenna2,Anchor2_290_Antenna2,Anchor2_300_Antenna2,Anchor3_280_Antenna2,Anchor3_290_Antenna2,Anchor3_300_Antenna2,Anchor4_280_Antenna2,Anchor4_290_Antenna2,Anchor4_300_Antenna2,AP1_280_Antenna3,AP1_290_Antenna3,AP1_300_Antenna3,Anchor1_280_Antenna3,Anchor1_290_Antenna3,Anchor1_300_Antenna3,Anchor2_280_Antenna3,Anchor2_290_Antenna3,Anchor2_300_Antenna3,Anchor3_280_Antenna3,Anchor3_290_Antenna3,Anchor3_300_Antenna3,Anchor4_280_Antenna3,Anchor4_290_Antenna3,Anchor4_300_Antenna3,AP1_280_Antenna4,AP1_290_Antenna4,AP1_300_Antenna4,Anchor1_280_Antenna4,Anchor1_290_Antenna4,Anchor1_300_Antenna4,Anchor2_280_Antenna4,Anchor2_290_Antenna4,Anchor2_300_Antenna4,Anchor3_280_Antenna4,Anchor3_290_Antenna4,Anchor3_300_Antenna4,Anchor4_280_Antenna4,Anchor4_290_Antenna4,Anchor4_300_Antenna4,AP1_280_Antenna5,AP1_290_Antenna5,AP1_300_Antenna5,Anchor1_280_Antenna5,Anchor1_290_Antenna5,Anchor1_300_Antenna5,Anchor2_280_Antenna5,Anchor2_290_Antenna5,Anchor2_300_Antenna5,Anchor3_280_Antenna5,Anchor3_290_Antenna5,Anchor3_300_Antenna5,Anchor4_280_Antenna5,Anchor4_290_Antenna5,Anchor4_300_Antenna5,AP1_Longitude,AP1_Latitude
0,0,0,0,0,0,0,0,0,1.9764,0,1.8657,131.8953,126.9087,83.2423,0,0,0,0,0,0,0,0,0,2.0569,40.3749,54.349,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,9.8192,4.3179,0.3142,17.8882,30.7804,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.2069,0,52.8769,65.6844,0,0,0,0,0,0,0,0,0,2.7905,1.6236,0.9417,131.3732,117.0041,117.0335,-8.50105964,40.89700031
0,0,0,0,0,0,0,0,0,0.9627,1.2218,2.0904,115.542,86.7898,106.4917,0,0,0,0,0,0,0,0,0,1.6189,42.158,51.9347,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,0,9.8433,0,18.1302,29.8475,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.2954,10.8251,46.3166,72.7691,0,0,0,0,0,0,0,0,0,1.4436,1.201,1.2918,141.2134,122.9711,84.8861,-8.50106098,40.89699929
0,0,0,0,0,0,0,0,0,1.8758,0,1.6755,118.5057,138.3393,108.0762,0,0,0,0,0,0,0,0,0,2.2546,41.6847,54.9283,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.3514,5.7844,7.968,0.9512,15.2839,34.369,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8248,8.4635,51.6364,64.7632,0,0,0,0,0,0,0,0,0,0.3704,0,0.618,139.3354,118.9842,112.2022,-8.50106299,40.89699879
0,0,0,0,0,0,0,0,0,2.0774,0.5321,0.9823,142.0116,115.3514,113.0198,0,0,0,0,0,0,0,0,0,0.8272,41.4877,56.1656,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,6.4825,5.5572,15.1322,4.5281,15.3723,30.0137,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7166,13.201,53.4775,54.6899,0,0,0,0,0,0,0,0,0,2.6879,0.7738,0.7219,129.678,121.8,99.9446,-8.50106534,40.89699752
0,0,0,0,0,0,0,0,0,0,0,0,158.3205,131.4125,97.2471,0,0,0,0,0,0,0,0,0,1.6082,41.6248,56.0319,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,6.0339,9.4948,0.8792,17.2233,35.0963,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7233,0,53.2001,72.5803,0,0,0,0,0,0,0,0,0,1.8832,0.4939,0.0392,127.1498,111.6171,95.0964,-8.50106701,40.89699701
0,0,0,0,0,0,0,0,0,0,0,0,138.843,128.6979,101.6538,0,0,0,0,0,0,0,0,0,1.2513,40.0046,56.2723,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,6.4021,8.6845,0.3804,17.57,28.6366,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9718,3.6581,53.7125,55.0787,0,0,0,0,0,0,0,0,0,1.7416,0.4616,1.3117,134.7975,128.0268,118.1472,-8.50106936,40.8969965
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,43.2027,53.7587,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,5.5684,2.5039,6.5763,0,17.8718,35.0559,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.3098,7.9823,68.4509,69.588,0,0,0,0,0,0,0,0,0,0.6294,0.7873,0,148.9593,108.2047,97.2331,-8.50107104,40.896996
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2316,42.5223,54.8449,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.4041,3.0044,8.0842,2.0323,17.3869,28.6504,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4129,11.6123,60.6482,71.1271,0,0,0,0,0,0,0,0,0,1.3367,0,0.8736,126.8458,95.0502,99.8991,-8.50106936,40.89699473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1906,41.0377,54.002,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,0,5.3914,2.2588,18.0409,32.3539,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8469,2.2693,49.0365,76.1098,0,0,0,0,0,0,0,0,0,2.2133,0.0735,2.142,136.6743,113.4181,87.3823,-8.50106802,40.89699498
0,0,0,0,0,0,0,0,0,0,0,0,133.2706,138.3917,109.9632,0,0,0,0,0,0,0,0,0,2.9872,41.0092,56.5034,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,5.2158,10.9034,7.9829,0.6606,15.8964,35.5053,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5184,5.2478,47.9479,64.9924,0,0,0,0,0,0,0,0,0,1.3948,2.2055,2.7796,130.3301,105.1214,76.9493,-8.50106668,40.896996
0,0,0,0,0,0,0,0,0,1.1769,0.9171,1.4043,133.3032,130.3451,110.4728,0,0,0,0,0,0,0,0,0,0.7212,41.0446,57.8332,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,0,0.5266,0.2831,15.8538,36.7845,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.3254,8.1207,52.8892,53.5879,0,0,0,0,0,0,0,0,0,0.9422,0.2415,3.3912,132.5626,132.4947,102.1435,-8.501065,40.89699625
0,0,0,0,0,0,0,0,0,1.7907,0.0825,0,147.0489,132.224,106.0466,0,0,0,0,0,0,0,0,0,1.8426,38.8369,56.9994,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,6.1036,9.1975,1.9581,15.7004,36.3568,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0333,5.6328,51.0178,43.3084,0,0,0,0,0,0,0,0,0,1.8473,0,1.4634,134.4481,114.7035,99.6276,-8.50106366,40.89699676
0,0,0,0,0,0,0,0,0,1.7952,0.0281,0,132.4808,115.0975,117.109,0,0,0,0,0,0,0,0,0,1.0714,41.2767,52.9758,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,10.3816,5.3279,3.8028,0.1043,18.4563,41.9335,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.984,0,48.4457,55.0011,0,0,0,0,0,0,0,0,0,1.0799,0.458,1.1769,146.0333,129.0413,101.7212,-8.50106232,40.89699726
0,0,0,0,0,0,0,0,0,0.9145,0,1.2604,134.9332,119.1134,71.2019,0,0,0,0,0,0,0,0,0,2.7972,41.9884,48.3952,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,3.767,9.5454,1.8926,20.5242,25.9301,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0224,5.8082,75.4979,67.7365,0,0,0,0,0,0,0,0,0,0.4347,0,0.2329,141.7958,121.9104,100.0649,-8.50106064,40.89699777
0,0,0,0,0,0,0,0,0,2.4022,0,0.504,115.4116,117.486,94.866,0,0,0,0,0,0,0,0,0,2.8377,41.0235,53.3697,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.9331,4.2408,12.8804,0.3292,16.2419,28.342,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9602,9.2637,35.2722,50.6838,0,0,0,0,0,0,0,0,0,0.9162,0,1.9255,134.233,125.2783,98.2951,-8.50105897,40.89699828
0,0,0,0,0,0,0,0,0,1.4106,1.6627,0.4404,122.7464,111.513,114.0005,0,0,0,0,0,0,0,0,0,1.7704,40.8592,59.4417,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.9842,0,10.733,2.6677,15.6106,33.4787,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8943,0,51.6821,42.5058,0,0,0,0,0,0,0,0,0,0,1.9174,1.1381,138.9736,117.6048,115.1471,-8.50105729,40.89699904
0,0,0,0,0,0,0,0,0,1.8592,0,2.1057,155.6842,118.4315,104.1878,0,0,0,0,0,0,0,0,0,0,40.7271,56.8273,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.4957,8.3418,14.9462,1.1531,15.0664,27.9793,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.905,0,48.2052,60.06,0,0,0,0,0,0,0,0,0,1.0322,2.0429,0.1932,140.9601,118.7181,98.9435,-8.50105595,40.8969998
0,0,0,0,0,0,0,0,0,0,0.2686,1.3957,129.6817,132.9101,98.4238,0,0,0,0,0,0,0,0,0,2.579,42.4661,53.094,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,1.4705,4.5888,1.5262,17.5005,31.7197,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8404,0,53.2416,47.7953,0,0,0,0,0,0,0,0,0,2.467,0.9974,0,128.8173,101.2478,89.4865,-8.50105427,40.89700005
0,0,0,0,0,0,0,0,0,2.0001,0.589,1.4815,128.6926,112.4103,96.6716,0,0,0,0,0,0,0,0,0,2.5941,40.7659,54.5956,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,3.2934,15.9289,1.5209,19.2966,36.6514,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7441,0,60.9501,36.9066,0,0,0,0,0,0,0,0,0,0.7709,0.5009,1.7431,144.7271,98.9928,82.838,-8.50105193,40.89700107
0,0,0,0,0,0,0,0,0,0.2309,0.4604,3.2503,151.636,121.9719,115.8307,0,0,0,0,0,0,0,0,0,3.5165,38.3046,57.6246,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.2989,2.9514,14.1227,1.5958,18.3774,27.8794,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.7175,0,49.7627,49.8059,0,0,0,0,0,0,0,0,0,1.8492,2.0958,1.0142,137.3729,125.7938,86.454,-8.50105025,40.89700132
0,0,0,0,0,0,0,0,0,1.2376,0.6676,1.877,130.2775,107.1562,112.9958,0,0,0,0,0,0,0,0,0,1.5357,41.4181,53.3974,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,2.8731,14.2839,1.7458,20.1128,32.0318,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5449,7.7623,58.1377,38.6713,0,0,0,0,0,0,0,0,0,1.2657,0.5846,0.8816,133.1453,88.9025,112.614,-8.50104824,40.89700208
0,0,0,0,0,0,0,0,0,1.2376,0.6886,1.1564,107.1539,103.1013,97.1093,0,0,0,0,0,0,0,0,0,2.1323,39.9572,54.5581,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.3013,6.1664,8.6836,0,17.1187,32.2138,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0301,0,57.333,40.9104,0,0,0,0,0,0,0,0,0,2.0567,1.0203,1.6333,145.0141,107.1533,100.2959,-8.5010469,40.89700284
0,0,0,0,0,0,0,0,0,1.2376,0.725,1.6419,121.6721,102.9246,86.6218,0,0,0,0,0,0,0,0,0,2.038,39.5406,55.392,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,5.4847,12.2001,1.8465,16.9489,36.6717,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.1781,11.2738,45.3832,79.11,0,0,0,0,0,0,0,0,0,0.832,0.4556,0.0413,142.958,117.4679,101.8669,-8.50104488,40.8970036
0,0,0,0,0,0,0,0,0,0.9004,0.0828,1.3964,114.9587,92.3783,86.6472,0,0,0,0,0,0,0,0,0,2.4054,42.918,57.0113,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,4.0214,14.0361,3.3719,17.2215,26.2598,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0351,9.0033,39.7917,50.4988,0,0,0,0,0,0,0,0,0,1.2523,0.2373,0,127.9318,97.165,94.3748,-8.50104354,40.89700385
0,0,0,0,0,0,0,0,0,1.2187,0,1.2715,98.4714,100.1451,95.6133,0,0,0,0,0,0,0,0,0,4.3523,41.7072,53.6944,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,5.0189,7.603,8.5056,3.8164,14.091,28.0215,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6645,1.6928,51.4233,64.0406,0,0,0,0,0,0,0,0,0,2.1505,0,2.4645,129.1184,101.0899,110.9117,-8.5010422,40.89700461
0,0,0,0,0,0,0,0,0,1.4862,1.1992,3.0884,77.2882,110.4154,95.7531,0,0,0,0,0,0,0,0,0,3.5208,40.9508,55.0455,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,1.6808,3.9316,1.2526,19.0299,28.7134,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8087,8.1879,39.2795,39.9741,0,0,0,0,0,0,0,0,0,1.2558,2.5676,1.6583,143.1886,120.5018,104.9877,-8.50104086,40.89700512
0,0,0,0,0,0,0,0,0,1.5604,1.0719,3.8543,55.1022,82.799,81.0606,0,0,0,0,0,0,0,0,0,2.8311,39.0728,52.1987,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,12.8723,12.9357,3.2364,15.0671,26.8276,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6309,0.2548,54.5062,45.1872,0,0,0,0,0,0,0,0,0,0.5436,0,0,140.9981,115.51,108.4902,-8.50103885,40.89700512
0,0,0,0,0,0,0,0,0,1.2376,1.0048,3.0863,32.4647,83.8251,79.6978,0,0,0,0,0,0,0,0,0,1.1053,43.2105,54.0137,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.0111,2.2111,7.9835,0,16.3367,31.5837,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9421,11.6415,54.1362,65.0323,0,0,0,0,0,0,0,0,0,0.8672,0.0862,1.3855,132.9728,118.3874,96.8045,-8.50103717,40.89700639
0,0,0,0,0,0,0,0,0,1.2376,1.1423,3.3226,9.7982,70.0008,75.1032,0,0,0,0,0,0,0,0,0,1.745,42.3908,59.799,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.4173,4.8617,12.69,0,17.4271,29.4443,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.711,4.5211,61.4214,77.0133,0,0,0,0,0,0,0,0,0,1.9379,0.2072,0.5153,134.914,126.7935,97.8155,-8.50103516,40.89700715
0,0,0,0,0,0,0,0,0,1.2376,1.4161,4.0711,0,48.6276,76.2908,0,0,0,0,0,0,0,0,0,3.2738,39.6478,55.8869,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,3.6217,8.6786,0,17.7068,21.1441,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0438,1.0878,40.5022,54.9439,0,0,0,0,0,0,0,0,0,1.6823,0.3206,0.925,144.299,116.0226,92.1421,-8.50103214,40.89700816
0,0,0,0,0,0,0,0,0,1.2376,1.6367,4.71,0,44.5435,48.9963,0,0,0,0,0,0,0,0,0,3.9061,41.4015,56.6314,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.7939,0.2849,19.9909,3.1224,18.5983,31.6823,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9355,0,46.6789,65.1188,0,0,0,0,0,0,0,0,0,2.145,0,0.6553,133.9259,118.8965,107.2942,-8.50103047,40.89700867
0,0,0,0,0,0,0,0,0,1.2376,1.8391,5.2699,9.1374,41.9141,67.111,0,0,0,0,0,0,0,0,0,4.3854,40.7334,54.1377,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,4.9392,7.6589,0,19.1051,35.5283,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.5846,6.4131,44.6531,61.8556,0,0,0,0,0,0,0,0,0,1.3738,0,0.3651,126.896,118.813,108.722,-8.50102913,40.89700918
0,0,0,0,0,0,0,0,0,2.062,2.4861,11.4119,2.2102,37.6465,51.4504,0,0,0,0,0,0,0,0,0,2.3899,42.6946,56.5304,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.7965,2.9702,18.5699,2.3913,18.7822,29.9033,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.1421,7.3551,50.0955,64.0391,0,0,0,0,0,0,0,0,0,2.2593,1.0503,1.0936,144.7955,105.518,96.3706,-8.50102779,40.89700968
0,0,0,0,0,0,0,0,0,0,0,1.6491,1.1285,32.4833,45.5719,0,0,0,0,0,0,0,0,0,2.5442,40.1271,51.8111,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,4.0677,9.9214,1.5624,17.7382,38.0693,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.3291,3.2847,64.7783,55.423,0,0,0,0,0,0,0,0,0,1.2286,0.9987,1.1779,135.2722,103.9251,118.1579,-8.50102644,40.8970107
0,0,0,0,0,0,0,0,0,1.0678,0.7228,7.0002,1.0,26.2204,38.4333,0,0,0,0,0,0,0,0,0,3.2491,42.3116,56.5465,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.9091,6.5672,2.7858,1.642,16.0575,34.4351,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4862,10.3364,40.7259,55.3309,0,0,0,0,0,0,0,0,0,0.742,0.9852,0.7141,129.5786,105.1465,105.1829,-8.50102443,40.89701171
0,0,0,0,0,0,0,0,0,1.0173,0.2226,9.4095,2.6685,22.8677,40.0059,0,0,0,0,0,0,0,0,0,2.2594,41.5583,54.343,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,0.3899,8.4688,1.2057,20.2035,33.7033,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5346,4.8334,53.4077,97.4662,0,0,0,0,0,0,0,0,0,0.6084,1.5317,0.1192,129.6339,120.3073,113.2689,-8.50102309,40.89701196
0,0,0,0,0,0,0,0,0,0.2688,4.4765,11.2516,2.6567,18.913,32.6761,0,0,0,0,0,0,0,0,0,3.6217,42.3654,52.8153,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0.4514,7.2356,10.54,1.7204,16.6833,30.0104,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.0296,4.5341,41.7522,63.5251,0,0,0,0,0,0,0,0,0,1.2318,1.6436,2.9826,142.3771,119.2429,90.164,-8.50102108,40.89701247
0,0,0,0,0,0,0,0,0,0,5.8782,12.4252,0.6778,14.7262,30.2622,0,0,0,0,0,0,0,0,0,1.8087,40.2957,55.2153,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.7441,4.9658,5.2732,0.2281,15.4571,34.8604,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.721,3.5522,54.611,50.0318,0,0,0,0,0,0,0,0,0,1.0254,2.3709,1.2895,135.564,126.577,103.4102,-8.50101974,40.89701323
0,0,0,0,0,0,0,0,0,0.617,6.5725,14.6342,2.415,18.5035,20.921,0,0,0,0,0,0,0,0,0,2.8829,40.3788,52.6093,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,5.58,7.0278,1.1439,18.4052,21.757,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5849,0.3071,62.3331,39.7785,0,0,0,0,0,0,0,0,0,1.1345,0,1.6209,129.6889,104.8329,98.6629,-8.50101806,40.89701399
0,0,0,0,0,0,0,0,0,0.2503,9.9313,15.0093,0,4.6804,22.7646,0,0,0,0,0,0,0,0,0,1.3937,40.3294,51.0052,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.5722,4.261,6.8024,1.2967,20.3348,31.1597,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6502,4.708,55.6554,56.5875,0,0,0,0,0,0,0,0,0,2.3018,2.1969,0,137.3813,120.2722,100.6525,-8.50101672,40.89701424
0,0,0,0,0,0,0,0,0,0.6807,10.4784,41.757,1.1357,6.5657,31.4976,0,0,0,0,0,0,0,0,0,0.6542,41.834,56.94,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,2.8517,2.3232,0,17.0798,29.1201,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6375,0.2691,63.5568,55.9014,0,0,0,0,0,0,0,0,0,1.9327,0,1.5499,127.8569,121.2508,112.1235,-8.50101504,40.89701475
0,0,0,0,0,0,0,0,0,2.6325,13.3681,5.4883,0,10.6806,42.5615,0,0,0,0,0,0,0,0,0,1.0998,40.8828,58.6296,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,7.5296,10.6041,0,17.3026,32.0361,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.2898,0,48.807,56.8822,0,0,0,0,0,0,0,0,0,0.5698,0,1.824,126.8382,116.1268,100.6075,-8.5010137,40.89701526
0,0,0,0,0,0,0,0,0,2.3424,11.7144,15.5925,0.791,4.8472,14.6716,0,0,0,0,0,0,0,0,0,1.5273,41.593,56.3668,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,5.5989,16.9228,0.2209,16.8216,33.5561,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.6122,14.6036,37.2386,53.3832,0,0,0,0,0,0,0,0,0,1.7071,1.8314,0.4347,135.4483,115.0762,102.6767,-8.50101203,40.89701577
0,0,0,0,0,0,0,0,0,0,14.7716,28.136,1.7432,4.0895,13.0375,0,0,0,0,0,0,0,0,0,2.6957,40.9674,56.5316,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,5.2924,7.1732,5.5144,2.2386,16.941,37.0683,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.1031,4.6437,56.6316,74.8571,0,0,0,0,0,0,0,0,0,1.5196,1.013,2.6094,120.7878,108.2534,94.1139,-8.50101035,40.89701653
0,0,0,0,0,0,0,0,0,1.5076,20.2499,37.2341,0.7172,4.3196,10.8347,0,0,0,0,0,0,0,0,0,2.9532,43.4406,52.6727,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,1.5155,3.9753,10.2791,0.5327,19.2501,33.4165,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.8002,17.3303,45.8457,60.743,0,0,0,0,0,0,0,0,0,1.309,0.4311,1.2806,129.4235,103.5084,99.9484,-8.50100901,40.89701779
0,0,0,0,0,0,0,0,0,2.5615,25.7508,33.1736,0.0938,5.183,4.3359,0,0,0,0,0,0,0,0,0,1.6835,40.1846,52.0894,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,4.4169,3.495,0.2605,17.9734,30.085,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0044,6.0408,43.154,51.5234,0,0,0,0,0,0,0,0,0,0.2608,3.5542,0,148.3632,111.8025,99.1582,-8.50100733,40.89701805
0,0,0,0,0,0,0,0,0,0.9929,24.8286,43.1282,3.7912,2.4675,0,0,0,0,0,0,0,0,0,0,1.6887,42.0728,55.9923,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,2.8059,0,11.2497,1.5024,18.5963,27.599,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.5088,12.6805,54.74,53.5643,0,0,0,0,0,0,0,0,0,0.6026,2.1764,1.4396,132.8633,105.1667,96.6497,-8.50100599,40.89701906
0,0,0,0,0,0,0,0,0,2.0853,33.9189,45.1529,1.2837,0,7.931,0,0,0,0,0,0,0,0,0,1.2284,42.5211,51.125,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,1.3828,13.8439,0,16.9883,31.0741,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.0356,6.6753,57.7692,61.2911,0,0,0,0,0,0,0,0,0,1.2121,1.8856,1.8034,150.4169,114.7057,101.6618,-8.50100398,40.89701982
0,0,0,0,0,0,0,0,0,0.8878,36.5829,50.3176,7.1489,2.5549,3.9983,0,0,0,0,0,0,0,0,0,1.3523,43.0883,56.2046,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,4.4688,6.5453,16.3319,0,17.5444,31.6509,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.3147,9.5837,46.4518,48.1086,0,0,0,0,0,0,0,0,0,0.9811,1.092,0.8093,132.5585,115.9943,92.9783,-8.50100264,40.89702033
0,0,0,0,0,0,0,0,0,5.0945,40.5596,71.6187,1.2376,1.8763,5.3707,0,0,0,0,0,0,0,0,0,2.33,41.4891,54.9619,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,0,4.3854,10.7726,1.3577,17.8142,30.7565,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.4429,5.0182,49.9262,64.9458,0,0,0,0,0,0,0,0,0,1.9921,1.7106,2.0391,131.1232,107.1586,116.6152,-8.5010013,40.89702058
0,0,0,0,0,0,0,0,0,0,45.7013,72.1698,1.2376,1.6367,4.71,0,0,0,0,0,0,0,0,0,3.3678,41.5525,55.5098,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,6.6432,1.3693,12.1176,3.5009,17.0181,29.4339,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.3717,6.7806,40.8256,62.5405,0,0,0,0,0,0,0,0,0,0.7686,0.1461,1.1842,137.7568,106.014,93.2818,-8.50099996,40.89702134
0,0,0,0,0,0,0,0,0,2.0207,40.1532,71.5311,1.2376,1.6367,4.71,0,0,0,0,0,0,0,0,0,2.7193,41.3107,56.6192,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.7907,5.8824,9.7097,0,19.1559,40.5208,0,0,0,0,0,0,0,0,0,1.2376,1.302,3.9419,6.3452,46.3747,54.2559,0,0,0,0,0,0,0,0,0,1.0206,2.3628,1.699,130.5482,108.1814,99.4579,-8.50099996,40.89702134
0,0,0,0,0,0,0,0,0,0,65.6383,56.5608,1.2376,1.3801,3.9637,0,0,0,0,0,0,0,0,0,1.8593,42.0652,51.7678,1.2376,1.5767,4.5393,0,0,0,0,0,0,0,0,0,3.0356,4.1627,6.3079,0.3197,17.562,29.0538,0,0,0,0,0,0,0,0,0,1.2376,1.302,4.2945,0,49.0173,69.6193,0,0,0,0,0,0,0,0,0,0.7904,0.8215,0.9406,135.2017,105.2587,104.3766,-8.50099795,40.8970221
