RSSI_Antenna_1,RSSI_Antenna_2,RSSI_Antenna_3,RSSI_Antenna_4,AssetPoint_Longitude,AssetPoint_Latitude
-59.89920269641677,-170,-39.607230497065714,-57.25657425942282,-8.50100063,40.89702337
-59.930047190473644,-170,-39.13303010961926,-57.356788839530765,-8.50099828,40.89702413
-59.99529711950546,-170,-38.367390248756735,-57.4696368885587,-8.50099459,40.89702489
-60.07636543732455,-170,-37.25111434049184,-57.68825460604972,-8.50098956,40.89702616
-60.10970327954589,-170,-36.6594850539231,-57.806463176208474,-8.50098688,40.89702717
-60.13753077231925,-170,-36.09717775433063,-57.929060389025416,-8.50098420,40.89702844
-60.21358394835808,-170,-35.08756734051886,-58.07467868155171,-8.50098018,40.89702920
-60.258141860969545,-170,-34.40392343721166,-58.19761258056598,-8.50097716,40.89703021
-60.33457926998036,-170,-33.43450793155501,-58.27135220933903,-8.50097414,40.89702996
-60.40590060106487,-170,-32.75020638730627,-58.23847278596623,-8.50097314,40.89702844
-60.487125373871635,-170,-31.85681875108621,-58.20873767634811,-8.50097146,40.89702717
-60.59537914296609,-170,-30.575732380904178,-58.21825924825232,-8.50096945,40.89702514
-60.70778004171097,-170,-29.390496373261605,-58.15638369301891,-8.50096811,40.89702235
-60.84223080779576,-170,-27.938159156436164,-58.10372667022057,-8.50096609,40.89701931
-60.918589847836955,-170,-27.573048434119524,-58.03143618051751,-8.50096542,40.89701678
-61.018919536561654,-170,-26.533459092496162,-58.0371811047752,-8.50096341,40.89701526
-61.01445627753348,-170,-25.388213566262692,-58.12337429346956,-8.50096207,40.89701653
-60.97276448604261,-170,-28.23399793868127,-57.93244664994758,-8.50096609,40.89701475
-60.8457812220429,-170,-29.233472974290233,-57.95590931251453,-8.50096844,40.89701729
-60.6887264244692,-170,-30.347934439337987,-58.04110711773657,-8.50097045,40.89702109
-60.581948315471635,-170,-31.485246060088873,-58.05770777772468,-8.50097246,40.89702311
-60.472877178228174,-170,-32.66310075983707,-58.04961440209208,-8.50097481,40.89702489
-60.38534731215039,-170,-33.6382276740538,-58.030663247370754,-8.50097716,40.89702590
-60.31523391516309,-170,-34.50846105750888,-57.91659532120429,-8.50097984,40.89702590
-60.27809961325068,-170,-35.469023096319766,-57.78833153044675,-8.50098353,40.89702438
-60.241651148817795,-170,-36.24268953506524,-57.650533907974285,-8.50098655,40.89702311
-60.20805827192196,-170,-36.683737370842955,-57.59196547230203,-8.50098822,40.89702286
-60.18862048592621,-170,-37.25355438197204,-57.48238239388632,-8.50099057,40.89702185
-60.16443686146736,-170,-37.658869277701335,-57.411050826419164,-8.50099225,40.89702134
-60.14179726536345,-170,-38.19730077666671,-57.2940251824397,-8.50099459,40.89702033
-60.106630453093814,-170,-38.80440135738481,-57.177910319880155,-8.50099728,40.89701931
-60.1115873566916,-48.451646351668344,-38.802239265209764,-57.174527275522536,-8.50099728,40.89701931
-60.1120808444979,-48.54312639378439,-39.02337399810382,-57.115235043058824,-8.50099828,40.89701855
