RSSI_Antenna_1,RSSI_Antenna_2,RSSI_Antenna_3,RSSI_Antenna_4,AssetPoint_Longitude,AssetPoint_Latitude
-170,-48.38181870212699,-54.01453886636064,-65.97133265458768,-8.50106332,40.89704820
-170,-48.45669051457766,-53.9571964504342,-65.93108061666234,-8.50106299,40.89704744
-170,-48.53839172491549,-53.8547850362322,-65.89560380241055,-8.50106232,40.89704643
-170,-48.65150673997516,-53.7558964890739,-65.84025559391219,-8.50106165,40.89704516
-170,-48.77797478207459,-53.611347428730994,-65.77795359040618,-8.50106064,40.89704364
-170,-48.93160308607183,-53.38928222790646,-65.70292655012474,-8.50105897,40.89704161
-170,-49.14206227031439,-51.26116664868805,-65.60752575987549,-8.50105830,40.89703959
-170,-49.24120880802461,-51.0541825014251,-67.56108501918676,-8.50105662,40.89703807
-170,-49.44171783512751,-50.89766389808339,-67.47184790330127,-8.50105561,40.89703604
-170,-49.57457491122786,-50.83075151919245,-67.41099473515942,-8.50105528,40.89703477
-170,-49.8554345947678,-50.69983460283667,-65.28670797295203,-8.50105461,40.89703224
-170,-49.8515298255743,-50.48023851093729,-65.29321027201192,-8.50105260,40.89703148
-170,-50.183135454135204,-50.31462859254496,-65.15048096685706,-8.50105159,40.89702844
-170,-52.398163215956416,-50.1361466577662,-65.03674320719352,-8.50105025,40.89702616
-170,-52.6325367287351,-49.99907431044217,-64.95808239454624,-8.50104924,40.89702387
-170,-52.76338583895097,-49.838838007213376,-64.90892144772496,-8.50104790,40.89702235
-170,-52.93463648888281,-49.716728931770035,-62.83156568803169,-8.50104690,40.89702058
-170,-53.2099676046164,-47.55867349420865,-62.721457498416854,-8.50104555,40.89701779
-170,-53.46183947581884,-47.56022208634939,-64.58645435581025,-8.50104555,40.89701551
-170,-53.65130072474598,-47.31642129212617,-62.53671862641381,-8.50104321,40.89701323
-170,-53.73906285472562,-47.096962602905236,-62.52611091023128,-8.50104120,40.89701196
-170,-53.64639878074273,-46.73508989622182,-64.63014941147529,-8.50103818,40.89701222
-170,-51.53799900179959,-46.23525687645013,-64.7636135345472,-8.50103416,40.89701247
-170,-51.29310562194294,-45.694337145314464,-64.96357479574513,-8.50103013,40.89701399
-170,-51.111731365272306,-45.23070490280774,-65.11379055623206,-8.50102678,40.89701500
-170,-50.98494112702774,-44.79795135125466,-65.24307187638007,-8.50102376,40.89701577
-170,-50.814572045860785,-44.19875419113761,-65.41170788592878,-8.50101974,40.89701678
-170,-50.62712402028824,-43.619917277085364,-65.57811980838946,-8.50101605,40.89701805
-170,-50.50785355243049,-43.01732472067723,-63.72533340822284,-8.50101236,40.89701881
-170,-50.33502719454661,-42.4469930597263,-65.88135535677412,-8.50100901,40.89702007
-170,-50.15916790443949,-41.856055316404465,-68.03659429279554,-8.50100566,40.89702134
-170,-50.03942088394118,-41.30208953337427,-68.16886531510536,-8.50100264,40.89702235
-170,-49.91196962873493,-40.92716464122719,-66.27133380554261,-8.50100063,40.89702337
-170,-49.75768616747416,-40.42742658050666,-66.36836664722469,-8.50099828,40.89702413
-170,-49.75310251543591,-39.724606368265796,-66.50888501848664,-8.50099459,40.89702489
-170,-49.630017411029264,-38.64382981599145,-64.70446885070561,-8.50098956,40.89702616
-170,-49.55342798355642,-38.04811907066235,-66.81911786673282,-8.50098688,40.89702717
-170,-49.43333093539135,-37.52797361712746,-66.94733189107978,-8.50098420,40.89702844
-170,-49.421707477204095,-36.560422671744114,-65.08920628396959,-8.50098018,40.89702920
