RSSI_Antenna_1,RSSI_Antenna_2,RSSI_Antenna_3,RSSI_Antenna_4,RSSI_Antenna_5,AssetPoint_Longitude,AssetPoint_Latitude
-64.45586164284018,-170,-83.87042620640447,-81.36423952623731,-55.80488912719003,-8.50121856,40.89716858
-64.61426866850431,-170,-81.63708949807955,-80.0724054593831,-56.224606033929746,-8.50121453,40.8971625
-64.61353433102613,-170,-81.63695604720557,-80.15159481906136,-56.222364462136454,-8.50121453,40.8971625
-64.44956366374956,-170,-81.0081395311541,-84.05177010706606,-56.47781424638596,-8.50121118,40.89716174
-62.306015932544454,-170,-83.47103585555448,-79.14766081174025,-56.68417693488287,-8.5012085,40.89716301
-62.30494925873567,-170,-83.42604236288308,-79.02789110751431,-56.68632230576918,-8.5012085,40.89716301
-61.973582723785654,-170,-83.46903399866932,-79.1790610415238,-56.82366953722989,-8.50120649,40.89716428
-62.136952686034334,-170,-83.37104998838124,-78.94577062485698,-56.806289060182046,-8.50120649,40.89716428
-62.0194166334492,-170,-83.4796380273387,-78.20394168708398,-56.75081071153998,-8.50120548,40.89716554
-63.968882410940395,-170,-84.6231783450076,-79.31504005467681,-56.644312035179865,-8.50120883,40.89716808
-64.01863908950035,-170,-84.47855880574402,-79.28044583719469,-56.686915690631615,-8.50120883,40.89716808
-63.024784623211005,-170,-85.73445575576024,-81.41236543615936,-56.33142796317812,-8.50121152,40.8971701
-62.70776623876509,-170,-85.69145320007969,-81.38682718901596,-56.48161033387797,-8.50121152,40.8971701
-61.99726302570815,-170,-85.83010824626582,-83.33854134486721,-56.38242249172651,-8.50121353,40.89717264
-61.91909797776583,-170,-85.74363409389147,-83.50067874175852,-55.40543108434804,-8.50121353,40.89717264
-63.89981279331808,-170,-83.95337085476748,-81.57396274843437,-55.68636653577683,-8.50121588,40.89717441
-63.914966703380244,-170,-84.062341680925,-81.49451715199547,-56.109384760701474,-8.50121789,40.89717771
-63.74706432271642,-170,-84.05538134268903,-81.68461573897312,-55.95121729416444,-8.50121789,40.89717771
-63.82723069987585,-170,-88.20129938880254,-81.79595453528717,-55.99998390873179,-8.50121923,40.89718126
-63.78910169650841,-170,-88.20878310809651,-81.6992227888207,-56.06977941670803,-8.50121923,40.89718126
-63.638015622040584,-170,-85.31120249147443,-81.92074276288909,-56.09465110299855,-8.50122023,40.89718455
-63.541412447109266,-170,-85.2138675379953,-81.90135000244968,-56.13464218773005,-8.50122023,40.89718455
-63.69492629164516,-170,-83.4077373465191,-82.02228634870947,-57.92386642802816,-8.50122392,40.89718835
-63.703716057819435,-170,-80.49407083108133,-82.12846804499495,-57.95295520224577,-8.50122493,40.89719013
-63.53107484238136,-170,-80.55519749773879,-82.12767035543155,-57.930423796595,-8.50122493,40.89719013
-63.64293280598917,-170,-78.44384339107765,-82.20843576844368,-62.815310700184526,-8.5012266,40.89719241
-63.70115162649847,-170,-78.53541568964921,-82.19042853385585,-62.90411783566264,-8.5012266,40.89719241
-63.843611892848585,-170,-78.4316874461738,-86.25288750538452,-60.668790399085694,-8.50122996,40.89719342
-63.84529898867593,-170,-78.74625930899728,-86.24188861568432,-60.69016538257391,-8.50122996,40.89719342
-63.95577838418175,-170,-84.82844807861318,-86.25748260770344,-61.342422294542665,-8.50123331,40.89719393
-63.9538097443818,-170,-86.81976314750291,-86.24699413865636,-62.9091713936936,-8.50123566,40.89719367
-64.1300588019214,-170,-86.78088592750332,-86.28064149162661,-63.26194520011281,-8.50123566,40.89719367
-64.47968286985922,-170,-84.89266281275466,-86.18951993421283,-61.8327213868468,-8.50123934,40.89719139
-63.57910064232686,-170,-84.8801694896679,-86.17575573247764,-61.84213092462597,-8.50123934,40.89719139
-64.54723762027925,-170,-85.82383789263129,-86.13951750089946,-61.752468102065855,-8.50123901,40.89718886
-64.74798782562823,-170,-86.9176553810536,-86.08937570988535,-60.95970779593126,-8.50124337,40.8971881
-64.75521432169276,-170,-86.89069437768109,-86.13375914547605,-61.34118248240051,-8.50124337,40.8971881
-64.82778487389606,-170,-84.53700673550816,-86.17052242028487,-60.183335299817266,-8.50124605,40.89718886
-64.92955688341083,-170,-84.93134561561541,-85.78134715549788,-60.18192578423841,-8.50124605,40.89718886
-65.07485178850794,-170,-84.96589573440258,-85.90024614834965,-59.83201298913888,-8.50124806,40.89718582
-65.29148838080158,-170,-80.86399264628308,-88.00133781347961,-58.954250199973806,-8.50125141,40.8971843
-65.3220714932388,-170,-80.99902225779913,-88.04755724526215,-59.482766489708055,-8.50125141,40.8971843
-65.51322155383599,-170,-83.08261927624781,-86.00478960503834,-60.193972249822295,-8.50125443,40.8971848
-65.4726717590689,-170,-83.04179146430837,-85.97293876361849,-60.1778915143235,-8.50125443,40.8971848
-65.7286927735622,-170,-83.1109432621865,-89.01931723663431,-59.70778050966699,-8.50125846,40.89718328
-65.71148907982686,-170,-83.13773426816465,-89.01479897552439,-59.70072115131933,-8.50125846,40.89718328
-65.86738843079209,-170,-81.08945184691999,-89.85217560920543,-54.52674600979486,-8.50125846,40.8971805
-65.99173979358001,-170,-79.16191721313,-88.75102172833881,-55.252856919785806,-8.50126181,40.89718075
-65.92325312206171,-170,-79.16506257910818,-88.8808679287483,-55.068989707336726,-8.50126181,40.89718075
-66.14967306945277,-170,-81.26459008804144,-88.99054296933923,-57.78248140448387,-8.50126583,40.89718202
-66.16613393780821,-170,-81.28618026776834,-89.03047473490125,-57.887764065721676,-8.50126583,40.89718202
-66.3444826291299,-170,-83.29360279521217,-87.99422165241306,-57.22328995607208,-8.50126885,40.89717999
-66.37611716231049,-170,-81.42839102994607,-87.46928216970154,-57.43278353802678,-8.50126885,40.89717999
-66.46740489720995,-170,-85.26349174032798,-86.92911860290207,-53.09127483132775,-8.50127019,40.89717771
-66.713461231732,-170,-86.40005533882633,-87.89399909093387,-54.56776214895524,-8.50127455,40.89717745
-66.67461883298913,-170,-86.18529280270289,-87.95370265715954,-54.58018419952225,-8.50127455,40.89717745
-66.6912992113336,-170,-86.42617732415981,-87.90096461535147,-52.14521042353901,-8.50127723,40.89717568
-66.88597408956474,-170,-86.42684029313065,-87.911248037497,-52.04697721748095,-8.50127723,40.89717568
